TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites
pax6b_col18a1a,0.02254381,0.025022773,0.02727664,0.0,0.0,0.0
pax6b_lig1,0.0,0.028073307,0.0241491,0.0,0.0,0.0
pax6a_dag1,0.041383263,0.043679457,0.022792578,0.0,0.0,0.0
pax6b_pvrl2l,0.04323179,0.044221547,0.0,0.0,0.0,0.0
pax6b_pax6a,0.021726687,0.052607406,0.0,0.0,0.0,0.0
pax6b_greb1l,0.021948097,0.04437642,0.0,0.0,0.0,0.0
pax6b_hs3st3b1b,0.026480118,0.045120265,0.0,0.0,0.0,0.0
pax6a_pcdh19,0.02646333,0.0421842,0.0,0.0,0.0,0.0
pax6b_bcam,0.021160843,0.036846407,0.0,0.0,0.0,0.0
pax6a_col18a1a,0.027612915,0.03709349,0.0,0.0,0.0,0.0
pax6b_wnt4,0.024825713,0.03553199,0.0,0.0,0.0,0.0
pax6b_ncam1b,0.022437314,0.031569038,0.0,0.0,0.0,0.0
pax6b_hmga1a,0.02781123,0.026445735,0.0,0.0,0.0,0.0
pax2a_bcam,0.024507435,0.027826514,0.0,0.0,0.0,0.0
pax6a_col4a5,0.033614684,0.026514215,0.0,0.0,0.0,0.0
pax6b_nfia,0.031890072,0.032851793,0.0,0.0,0.0,0.0
pax6a_cdh11,0.0,0.07711735,0.034359813,0.028081767,0.0,0.0
pax6b_id1,0.0,0.037323322,0.0,0.035942234,0.0,0.034073766
pax6b_ptgdsb.1,0.0,0.04424098,0.024324019,0.029202126,0.0,0.0
pax6a_rpl5b,0.0,0.026328743,0.0,0.043916687,0.0,0.0
pax3a_lmo4b,0.0,0.0,0.03455608,0.0,0.0,-0.03221757
pax3a_cx43.4,-0.022086885,0.0,0.026692264,0.029491285,0.0,0.0
pax6b_ppp2cb,-0.023959525,-0.032288972,0.0,0.0,0.0,0.0
pax3a_ptmab,-0.022266427,-0.025248144,0.0,0.0,0.0,0.0
pax6a_qkia,-0.022987101,0.0,0.0,0.0,-0.029414928,0.0
pax3b_akap12b,0.0,0.0,0.023299951,0.0,-0.033428553,0.0
pax3a_hes6,0.0,0.0,-0.029458607,-0.030228186,-0.044674367,-0.026902279
pax3a_rps19,0.0,0.0,-0.022887131,0.0,0.0,-0.038068034
pax2a_cx43.4,0.023990573,0.0,-0.029322129,0.0,0.0,0.0
pax3a_rack1,0.0,-0.025185267,-0.042896852,0.0,0.0,0.0
pax6a_gli3,0.069630854,0.077000536,0.0,0.0,0.0,0.038522616
pax6a_rnf220a,0.06730959,0.07812405,0.028111782,0.0,0.033714738,0.0
pax6a_cntfr,0.06853146,0.048301842,0.036186572,0.0,0.044528108,0.028523315
pax6a_nova2,0.060713995,0.06877054,0.038251884,0.0,0.04091637,0.026353655
pax6b_cx43.4,0.033565003,0.0728761,0.029884486,0.05878434,0.06277264,0.0
pax6a_cx43.4,0.023876105,0.027424166,0.0,0.070589475,0.037972614,0.0
ved_nectin1b,0.0,-0.025077216,0.0,-0.055991314,-0.03810339,0.14818078
ved_rpl13a,0.07538134,0.11236683,0.077075936,0.047049157,0.10432083,0.040381804
ved_hspb1,0.05921138,0.097236134,0.06166325,0.028812505,0.068388134,0.03176512
ved_faua,0.04521055,0.085513934,0.048711997,0.0,0.06659809,0.045452867
ved_cx43.4,0.028176539,0.037213616,0.056769658,0.07466453,-0.040721823,0.027953513
ved_vox,0.0,0.034282416,0.041761316,0.040560912,0.041434795,0.0
ved_lig1,0.0,0.028574863,0.037328165,0.0630417,0.039576508,0.0
ved_bambia,0.0,0.0,0.041140515,0.07548591,0.035919152,0.0
ved_cnbpb,0.0,0.0,0.037681296,0.05161963,0.06727058,0.0
ved_khdrbs1a,0.023362318,0.0,0.024220863,0.032264635,0.037662055,0.031690348
ved_znfl2a,0.0,0.02693872,0.02490255,0.032938592,0.0,0.0
ved_anp32e,0.0,0.0,0.023894792,0.027987296,0.0,0.0
ved_inka1b,0.0,0.0,0.028366406,0.05222635,0.0,0.0
ved_dld,0.0,0.0,0.035821255,0.04503088,0.0,0.0
ved_wls,0.0,0.0,0.029828247,0.04559929,0.0,0.0
ved_msgn1,0.023632005,0.04876887,0.05856602,0.0,0.0,0.034799956
ved_rps18,0.040854923,0.039025474,0.0,0.0,0.0,0.0
ved_rps24,0.024745118,0.032259777,0.0,0.0,0.0,0.0
ved_rpl29,0.027228644,0.035277084,0.0,0.0,0.0,0.0
ved_rpl10a,0.026604604,0.03441315,0.0,0.0,0.0,0.0
ved_cirbpb,0.028670084,0.0436892,0.045325827,0.0,0.0,0.0
ved_rpl11,0.03134647,0.037740674,0.024623865,0.0,0.0,0.0
ved_eef2b,0.025993407,0.027307788,0.026406744,0.0,0.0,0.0
ved_qkia,0.025333602,0.029090563,0.032316986,0.0,0.0,0.0
ved_pcna,0.0,0.03131278,0.05029309,0.0,0.0,0.0
ved_si:ch73-281n10.2,0.0,0.039945003,0.025088025,0.0,0.0,0.0
ved_rpl9,0.0,0.03128021,0.031082215,0.0,0.0,0.0
ved_hspa8,0.035015676,0.050085742,0.03058658,0.030856442,0.04409816,0.031642158
ved_rpl35a,0.0224994,0.040169,0.022156302,0.032279775,0.040029902,0.0
ved_rpl34,0.033142745,0.060607594,0.040360183,0.02944177,0.0455505,0.0
ved_rps7,0.037367523,0.048994817,0.034615647,0.032413248,0.03695329,0.0
ved_ncl,0.026249493,0.05055485,0.028071743,0.030090269,0.042884465,0.0
ved_rpl18,0.023941562,0.050032243,0.035738718,0.027676348,0.04086957,0.0
ved_rps16,0.028768478,0.051059987,0.025172943,0.0,0.038297765,0.03172624
ved_rpl6,0.024791986,0.04212354,0.029290194,0.0,0.03446285,0.02745954
ved_rpl7a,0.03802921,0.055891883,0.038608585,0.0,0.055268038,0.030023186
ved_rpl21,0.028969629,0.06503947,0.024813153,0.0,0.048814133,0.029620754
ved_ptmab,0.0,0.032698188,0.026860869,0.0,0.033249665,0.0
ved_h3f3d,0.0,0.035368484,0.033135474,0.0,0.043098293,0.0
ved_hmgb2a,0.0,0.031143809,0.029380066,0.0,0.047351163,0.0
ved_rpl36a,0.031646803,0.05252296,0.025854234,0.0,0.03309169,0.0
ved_rpl17,0.02750641,0.05348984,0.031487357,0.0,0.029382844,0.0
ved_rpl36,0.02945057,0.060833294,0.028948069,0.0,0.034460966,0.0
ved_rps19,0.02821939,0.0612711,0.03627085,0.0,0.039747257,0.0
ved_rps9,0.036360014,0.06374429,0.034968883,0.0,0.04874583,0.0
ved_rpsa,0.031670645,0.058773544,0.044942416,0.0,0.03972444,0.0
ved_rpl18a,0.026870001,0.0397326,0.022657396,0.0,0.055740856,0.0
ved_hmgn2,0.03434964,0.040373527,0.036642518,0.0,0.030403141,0.0
ved_tma7,0.030614682,0.0252252,0.028472401,0.0,0.029502805,0.0
ved_rps14,0.024570115,0.029518671,0.027411006,0.0,0.032811135,0.0
ved_rpl24,0.024363885,0.03671623,0.027634803,0.0,0.030382685,0.0
ved_rpl31,0.026671091,0.03988704,0.028117273,0.0,0.039352026,0.0
ved_rpl32,0.020723332,0.04520411,0.026035637,0.0,0.029365787,0.0
ved_hsp90ab1,0.029380431,0.0,0.028667053,0.0,0.039361157,0.0
ved_rpl4,0.022670891,0.0,0.0,0.0,0.04237729,0.0
ved_hspe1,0.0,0.026445257,0.0,0.02800696,0.034801126,0.0
ved_cdx4,0.0,0.0,0.0,0.030359082,0.031148482,0.0
ved_hnrnpa1b,0.02113101,0.044805456,0.0,0.0,0.034615673,0.0
ved_tubb2b,0.02542714,0.03405029,0.0,0.0,0.029668774,0.0
ved_rps3,0.024456719,0.032728758,0.0,0.0,0.031141412,0.0
ved_si:ch1073-429i10.3,0.0,0.032377962,0.0,0.0,0.032459136,0.0
ved_cbx3a,0.0,0.037829217,0.0,0.0,0.052769095,0.0
ved_metap2b,0.0,0.030252581,0.0,0.0,0.048567355,0.0
ved_sulf1,0.0,0.0,-0.024550792,-0.0771385,-0.068326786,0.0
ved_zeb2a,0.0,-0.037459653,-0.023398338,0.0,0.0,0.0
ved_pcdh19,0.0,-0.036248863,-0.022638094,0.0,0.0,0.0
ved_tenm4,0.03356119,0.0,0.0,-0.028244799,0.0,0.0
ved_h3f3b.1,0.028230019,0.0,0.0,-0.031682562,0.0,0.0
ved_her1,0.0,0.0,0.0,-0.036832497,-0.052847028,0.0
ved_lpar1,0.0,0.0,0.0,-0.033580136,-0.03297934,0.0
ved_aspm,0.0,0.0,0.0,-0.029503467,-0.0351571,0.0
etv4_apoeb,0.0,0.040764343,0.0,0.14765659,0.12952614,0.07677841
etv4_rack1,0.05877092,0.06596685,0.075982474,0.06957947,0.03294724,0.047070082
etv5a_gdf11,0.0,0.04378449,0.10311629,0.07744405,0.0,0.0
etv4_prickle1b,0.0,0.033732094,0.036978047,0.044143353,0.08542548,0.08068334
etv5a_nectin1b,0.0,0.0,0.0,0.03310929,0.0,-0.06914082
etv5a_serpinh1b,0.04967231,0.050453015,0.0287885,0.0,-0.054062948,0.0
etv4_serpinh1b,0.048093185,0.034688573,0.033601575,0.04684502,0.060822234,0.0
etv5a_rpl19,0.03291199,0.038128335,0.0,0.071220845,0.04946387,0.05537603
etv5a_rack1,0.046091937,0.034198184,0.0,0.069721304,0.069832906,0.048633017
etv5a_rps15a,0.041648284,0.04978922,0.0,0.061377306,0.070376374,0.05838196
etv5a_apela,0.044616025,0.037222516,0.039456017,0.027557524,0.039814793,0.038464975
etv5a_akap12b,0.04618829,0.042608317,0.0,0.03286559,0.04624567,0.035027996
etv5a_rps16,0.030816192,0.028204171,0.0,0.046704717,0.0469753,0.04840304
etv5a_eef2b,0.026632717,0.025611635,0.0,0.028171994,0.03274449,0.032138955
etv4_cirbpa,0.024115,0.032824583,0.025619907,0.03960594,0.029524382,0.033415563
etv5a_szl,0.0,0.0,-0.039888002,0.0,0.05377214,0.0
etv5a_hmga1a,0.03272957,0.0,0.0,0.0,0.058831118,0.048606124
etv5a_cirbpa,0.0,0.0,0.0,0.0,0.0675497,0.03708435
etv5a_rpl17,0.0,0.0,0.0,0.0,0.040498927,0.026825134
etv4_itm2cb,0.0,0.0,0.0,0.0,0.05322877,0.027361102
etv5a_rps5,0.0,0.0,0.0,0.0,0.04882681,0.033327207
etv5a_mki67,0.0228235,0.032294787,0.0,0.029952819,0.03217324,0.0
etv5a_cirbpb,0.023038037,0.0,0.0,0.035031244,0.030670783,0.0
etv5a_serbp1a,0.0,0.0,0.0,0.03685119,0.040039126,0.0
etv5a_hes6,0.0,0.0,0.0,0.04664019,0.035446614,0.0
etv5a_abcf1,0.0,0.0,0.0,0.042889174,0.037535198,0.0
etv5a_rps9,0.0,0.0273315,0.0,0.060024764,0.0471606,0.030639775
etv5a_h3f3d,0.0,0.0,0.0,0.031517804,0.033214536,0.033752613
etv5a_hspa8,0.0,0.0,0.0,0.04626044,0.04065039,0.03582716
etv5a_rpl7a,0.0,0.0,0.0,0.039141644,0.037837673,0.036187507
etv5a_msna,0.023904348,0.0,0.0,0.034675706,0.04245297,0.043277007
etv5a_rps7,0.021335317,0.0,0.0,0.03140001,0.048887923,0.026985146
etv4_nop56,0.0,0.0,0.029194342,0.030867554,0.0,0.038784318
etv5a_si:ch73-281n10.2,0.0,0.0,0.0,0.031620838,0.0,0.03887351
etv5a_rps4x,0.0,0.0,0.0,0.02952234,0.0,0.028068999
etv4_tbx16,0.0,0.0,0.0,0.02817518,0.0,0.029395038
etv4_metap2b,0.0343162,0.027611174,0.0,0.02928162,0.0,0.026390653
etv4_pnrc2,0.036469437,0.0,0.0,0.036236383,0.0,0.026663067
etv5a_tma7,0.023906529,0.0,0.0,0.029500391,0.0,0.037426982
etv5a_rpl36,0.02898179,0.0,0.0,0.03722899,0.0,0.03677232
etv5a_rps18,0.026656523,0.0,0.0,0.044898387,0.0,0.032324795
etv5a_tbx16,0.0,0.0,-0.031156236,0.0,0.0,0.029511824
etv5a_fn1b,0.0,0.0,-0.024695775,0.0,0.0,0.047071632
etv4_hnrnpaba,0.02399106,0.033654023,0.0,0.0,0.0,0.034730606
etv5a_cfl1,0.0,0.026096595,0.0,0.0,0.0,0.027419284
etv4_hsp90ab1,0.0,0.0,0.022596052,0.0,0.0,0.03347565
etv5a_rpl36a,0.020967547,0.0,0.0,0.0,0.0,0.026127292
etv5a_rpl31,0.027291898,0.0,0.0,0.0,0.0,0.039773308
etv4_akap12b,0.030629123,0.0,0.0,0.0,0.0,0.03259579
etv5a_rpl18a,0.02974022,0.0,0.0,0.0,0.0,0.031750206
etv2_apoeb,0.0,0.0,0.034199085,0.0,0.033427678,0.0
etv4_ran,0.02231446,0.0,0.045907423,0.03538747,0.0,0.0
etv5a_ube2e2,0.0,0.0,0.023111466,0.034581047,0.0,0.0
etv5a_itm2cb,0.0,0.028417889,0.042195022,0.0,0.0,0.0
etv4_rps9,0.0,0.043905243,0.03333559,0.0,0.0,0.0
etv4_rpl36a,0.0,0.034981262,0.031504124,0.0,0.0,0.0
etv4_rpl6,0.0,0.029852519,0.032078873,0.0,0.0,0.0
etv5a_slit3,0.0,0.028694978,0.0337754,0.0,0.0,0.0
etv4_rpl36,0.0,0.032289986,0.028791768,0.0,0.0,0.0
etv4_hspa8,0.0,0.030063378,0.02979305,0.0,0.0,0.0
etv5a_cdon,0.0,0.037093803,0.024461553,0.0,0.0,0.0
etv4_rps4x,0.0,0.03372221,0.024475345,0.0,0.0,0.0
etv4_rpl32,0.0,0.02579427,0.023034392,0.0,0.0,0.0
etv4_nectin1b,0.0,0.030232362,0.025952224,0.0,0.0,0.0
etv4_tmsb4x,0.0,0.029406302,0.02272451,0.0,0.0,0.0
etv4_rpl9,0.0,0.03790796,0.0,0.031405464,0.0,0.0
etv4_tma7,0.0,0.034180243,0.033910904,0.034512803,0.0,0.026394261
etv4_rpl34,0.0,0.03590155,0.041575667,0.031112444,0.0,0.0
etv4_rpl7a,0.0,0.02987071,0.03242381,0.030251749,0.0,0.0
etv4_rps6,0.0,0.033597186,0.025642673,0.037670445,0.0,0.0
etv4_rps16,0.0,0.03160968,0.03253381,0.039968193,0.0,0.0
etv4_npm1a,0.02121978,0.0,0.025113994,0.0,0.0,0.0
etv4_eif4a1a,0.05017158,0.038097482,0.0,0.0,0.0,0.0
etv4_apela,0.02508174,0.028555173,0.02254565,0.0,0.0,0.0
etv4_cdh11,0.027066907,0.026207583,0.0,0.0,0.0,0.0
etv2_rps9,0.021155098,0.030128775,0.0,0.0,0.0,0.0
etv4_cfl1,0.03290235,0.04944094,0.031893384,0.0,0.0,0.046499714
etv4_rps5,0.031624053,0.045111943,0.042333715,0.048572253,0.0,0.0
etv5a_prickle1b,0.024152204,0.06362829,0.06397476,0.051276896,0.0,0.0
etv4_rpl19,0.03081915,0.049208887,0.063084334,0.0714888,0.0,0.030849751
etv4_rps15a,0.023911601,0.032680362,0.052035887,0.052898962,0.0,0.028075868
etv4_hmga1a,0.026374497,0.035990275,0.03310358,0.03630765,0.0,0.034930367
etv4_rps18,0.025505824,0.0356279,0.040278777,0.03957292,0.0,0.02894359
rxraa_serpinh1b,0.04939992,0.15139644,0.14682338,0.18799941,0.18678965,0.2706589
rxraa_fn1b,0.023537708,0.09772587,0.11188884,0.18892045,0.20857115,0.13332552
rxraa_apoc1,0.073617846,0.060885385,0.0,0.14389159,0.0,0.13032569
rxraa_prickle1b,0.026535572,0.080050945,0.0432958,0.06704862,0.12598509,0.1263331
rxraa_efemp2b,0.024335362,0.02797559,0.0,0.0,0.0838744,0.10766108
rxraa_szl,0.0,0.025211157,0.12302976,0.100016646,0.0,0.0
rxrgb_serpinh1b,0.0,0.0,-0.022998277,0.0,-0.097153045,0.0
rxraa_phc2a,0.0,0.05729318,0.0,0.076149374,0.09409587,0.05647472
rxraa_gse1,0.0,0.039285183,0.0,0.04734734,0.11843899,0.054762885
rxraa_fn1a,0.020906061,0.073196866,0.027937982,0.037116166,0.05426789,0.0483115
rxraa_tbx16,0.0,0.055994667,0.091620795,0.099592835,0.086131476,0.06430358
rxraa_cx43.4,0.0,0.08943314,0.049980592,0.08230474,0.057233848,0.059776343
rxraa_msgn1,0.0,0.061682012,0.070196435,0.08568711,0.059921704,0.048823304
rxraa_rbm38,0.0,0.043741833,0.08684847,0.06349936,0.031608675,0.0
rxrgb_rack1,0.0,0.0,0.07494528,0.07359159,0.048793424,0.030913606
rxrgb_rpl13a,0.0,0.0,0.061884474,0.06786147,0.032283753,0.039938185
rxraa_lpar1,0.0,0.04258748,0.03930712,0.06816299,0.074123554,0.033315297
rxraa_lef1,0.0,0.05387702,0.05947467,0.05827274,0.06471989,0.035663284
rxraa_wnt5b,0.0,0.045618024,0.07550008,0.060834847,0.070136644,0.034754768
rxraa_rarga,0.0,0.039638028,0.04195248,0.06374984,0.06617317,0.0
rxraa_tbx16l,0.0,0.031457674,0.037302576,0.054051895,0.044135775,0.027188627
rxraa_large2,0.0,0.030350365,0.0,0.03476613,0.07712354,0.066357434
rxraa_lhfpl6,0.0,0.025578214,0.0,0.0,0.08207828,0.04781881
rxraa_rpl13a,0.0,0.0,0.0,0.0,0.029875549,0.06784234
rxraa_smc1al,0.0,0.026872983,0.0,0.0,0.031566344,0.027049473
rxraa_tbx6,0.0,0.0,0.0,0.0,0.036677826,0.051515058
rxraa_prickle1a,0.0,0.0,0.0,0.0,0.0456516,0.0404048
rxraa_enah,0.0,0.0,0.0,0.0,0.031631287,0.034920167
rxraa_zcchc24,0.0,0.0,0.0,0.0,0.036922295,0.031043356
rxraa_alcamb,0.0,0.0,0.0,0.0,0.036706507,0.034934938
rxraa_akap12b,0.0,0.0,0.0,0.0,0.035682447,0.035362516
rxrgb_syncrip,0.0,0.0,0.037715215,0.031899583,0.051677868,0.034493957
rxraa_mef2d,0.0,0.030043887,0.0,0.029973488,0.06280214,0.043442693
rxraa_magi1b,0.0,0.025729727,0.0,0.032578293,0.049790658,0.036548294
rxraa_lmo4b,0.0,0.0,0.0,0.027345957,0.042452153,0.044585656
rxraa_kcnma1a,0.0,0.0,0.0,0.04577267,0.06467299,0.02765304
rxraa_elmo1,0.0,0.0,0.0,0.029482676,0.06198906,0.034278516
rxrgb_eif4a1a,0.020772826,0.0,0.0,0.028625222,0.0,0.0
rxraa_asph,0.0,0.02554525,0.0,0.03512225,0.0,0.0
rxraa_slit3,0.0,0.030568985,0.040667985,0.02746143,0.0,0.0
rxraa_unc5b,0.0,0.027883584,0.040966813,0.0,0.0,0.0
rxraa_itga9,0.0,0.026821796,0.02959489,0.03973499,0.0,0.027788626
rxraa_bmpr2b,0.0,0.0,0.023243504,0.036696896,0.0,0.0
rxrgb_si:ch1073-429i10.3,0.0,0.0,0.02514345,0.0315854,0.0,0.0
rxrgb_h3f3d,0.0,0.0,0.025416963,0.02834324,0.0,0.0
rxraa_slc4a11,0.0,0.0,0.023760568,0.027418327,0.0,0.0
rxraa_sox6,0.0,0.0,0.040635757,0.028821597,0.0,0.0
rxrgb_rpl8,0.0,0.0,0.032861017,0.027263183,0.0,0.0
rxrgb_rpl7a,0.0,0.0,0.041613813,0.038576335,0.0,0.0
rxrgb_rpl36a,0.0,0.0,0.028766653,0.034944646,0.0,0.0
rxrgb_cirbpb,0.0,0.0,0.03176021,0.03383269,0.0,0.0
rxrgb_rps3,0.0,0.0,0.031092076,0.035634235,0.0,0.0
rxrgb_rps19,0.0,0.0,0.035190262,0.038652293,0.0,0.0
rxrgb_nucks1a,0.0,0.0,0.034111764,0.041381218,0.0,0.0
rxrgb_rpl31,0.0,0.0,0.03669181,0.03595232,0.0,0.0
rxrgb_rps5,0.0,0.0,0.03587704,0.033097323,0.0,0.0
rxrgb_nop58,0.0,0.0,0.040552847,0.04807474,0.0,0.0
rxrgb_rps9,0.0,0.0,0.046250995,0.04993243,0.0,0.0
rxrgb_cirbpa,0.0,0.0,0.045145832,0.04771154,0.0,0.0
rxraa_fbln1,0.0,0.0,0.02559148,0.04946068,0.0,0.0
rxrgb_rpl6,0.0,0.0,0.0338213,0.04712091,0.0,0.0
rxrgb_rpl34,0.0,0.0,0.030158913,0.043275375,0.0,0.0
rxrgb_dkc1,0.0,0.0,0.024335578,0.0,0.036439065,0.0
rxrgb_rps18,0.0,0.0,0.037275866,0.031866338,0.03604044,0.0
rxraa_arhgap29b,0.0,0.0,0.024077222,0.030703222,0.038000103,0.0
rxraa_spon1b,0.0,0.0,0.022401297,0.06588802,0.029384205,0.0
rxrgb_rps16,0.0,0.0,0.033755776,0.050889377,0.029765146,0.0
rxrgb_ran,0.0,0.0,0.0284251,0.04604588,0.03852433,0.0
rxraa_prickle2b,0.0,0.0,0.025108928,0.0533168,0.04425374,0.0
rxraa_gfra1a,0.0,0.0,0.0,0.0447358,0.063011505,0.0
rxraa_tob1a,0.0,0.0,0.0,0.051027577,0.029455867,0.0
rxraa_lmbr1l,0.0,0.0,0.0,0.028505852,0.035914686,0.0
rxraa_spry4,0.0,0.0,0.0,0.045065597,0.0368848,0.0
rxraa_ism1,0.0,0.0,0.0,0.038815625,0.030442493,0.0
rxraa_cxcl12b,0.0,0.0,0.0,0.036378816,0.0369208,0.0
rxrgb_fgfr3,0.03604051,0.027087126,0.0,0.0,0.0,0.0
rxrgb_plekhh1,0.033254974,0.025278857,0.0,0.0,0.0,0.0
rxraa_top1l,0.0,0.0,0.022933582,0.0,0.0,0.028657347
rxraa_meox1,0.0,0.0,0.0,0.027453985,0.0,0.047962308
rxraa_fbn2b,0.0,0.032832954,0.0,0.0,0.0,0.04137176
rxraa_her1,0.0,0.031227307,0.0,0.029755987,0.0,0.03830575
rxrgb_szl,0.0,0.0,0.044942684,-0.08524472,0.0,0.0
rxraa_hspb1,-0.02636872,-0.05387981,-0.026101695,-0.051516857,-0.032628052,0.0
rxrgb_rxraa,0.0,0.0,0.0,-0.04005724,-0.035541218,0.0
rxraa_cnbpb,0.0,-0.025663028,0.0,-0.03713352,-0.037550967,0.0
rxraa_tuba8l4,0.0,-0.025323166,0.0,-0.042823073,-0.03245762,0.0
rxraa_stmn1a,0.0,-0.02911346,-0.024424877,0.0,0.0,0.0
rxraa_rps19,0.0,-0.027120704,-0.025081184,-0.03473759,0.0,0.0
rxraa_rpl7a,0.0,-0.03848258,0.0,-0.035462245,0.0,0.0
rxraa_cbx3a,0.0,-0.033739727,0.0,-0.030848412,0.0,0.0
rxraa_nucks1a,0.0,-0.03938302,0.0,-0.028612908,0.0,0.0
rxraa_rack1,0.0,-0.03842929,0.0,-0.030919706,0.0,0.0
rxraa_serbp1a,0.0,-0.028665094,0.0,-0.036773775,0.0,0.0
rxraa_eef1a1l1,0.0,-0.026103098,0.0,-0.030807475,0.0,0.0
rxraa_ubc,0.0,-0.025667211,0.0,-0.031764206,0.0,0.0
vox_nectin1b,0.0,0.038038325,0.0,0.0,0.0,-0.07271199
vox_fn1b,0.0,0.053784054,0.10289368,0.12707594,0.09982306,0.05530086
vox_tbx16,0.02242258,0.06434907,0.0924429,0.05276052,0.08775404,0.049745522
vox_hes6,0.0,0.05867747,0.06990994,0.06750247,0.090606675,0.044210907
vox_alcamb,0.0,-0.078297354,0.0,0.037994627,0.0,0.029356888
vox_fn1a,0.0,0.0,0.042673778,0.07076385,0.0,0.0
vox_cx43.4,0.034940325,0.0,0.0,0.041238595,0.0,0.0
vox_srrm2,0.0,0.025357554,0.03140427,0.0,0.0,0.0
vox_seta,0.0,0.032755163,0.02293094,0.03791886,0.0,0.0
vox_slbp,0.0,0.025803471,0.0,0.030443678,0.0,0.0
vox_rpl10a,0.0,0.0,0.0265294,0.027988002,0.0,0.0
vox_rps24,0.0,0.0,0.027395144,0.030830726,0.0,0.0
vox_rpl23a,0.0,0.0,0.026116924,0.030370494,0.0,0.0
vox_ddit4,0.0,0.0,0.025853409,0.036113936,0.0,0.0
vox_pcna,0.0,0.0,0.025655359,0.041084714,0.0,0.0
vox_qkia,0.021764718,0.0,0.025107628,0.033362653,0.0,0.025837127
vox_cd3eap,0.0,0.0,0.034886632,0.02950119,0.0,0.03170193
vox_lig1,0.02330858,0.0,0.033643384,0.044425074,0.040920362,0.037544277
vox_hsp90ab1,0.022383302,0.0,0.025638318,0.030295542,0.032298323,0.03127953
vox_rps19,0.0,0.0,0.0437924,0.047466118,0.050008833,0.04220182
vox_rps18,0.0,0.0,0.0363379,0.06438734,0.05869337,0.034350447
vox_rpsa,0.0,0.0,0.033511102,0.056514036,0.058207806,0.026030663
vox_banf1,0.0,0.0,0.029961618,0.02780817,0.030950308,0.03748092
vox_pnrc2,0.0,0.0,0.037103426,0.043798827,0.03644533,0.031533115
vox_rps2,0.0,0.0,0.026533065,0.039581455,0.034213517,0.029120822
vox_rps3,0.0,0.0,0.023161752,0.036999237,0.03116095,0.03037109
vox_mki67,0.0,0.0,0.027848763,0.037612688,0.04287013,0.02754106
vox_rpl11,0.0,0.0,0.02766079,0.044449233,0.040344894,0.027976131
vox_ncl,0.0,0.0,0.02957904,0.056102548,0.047455285,0.03164525
vox_rpl17,0.0,0.0,0.02731249,0.052355856,0.039331045,0.02770844
vox_cirbpb,0.0,0.0,0.034752548,0.04140515,0.049639814,0.034414366
vox_rps7,0.0,0.0,0.026166154,0.047131304,0.050589994,0.033481598
vox_rpl18,0.020990802,0.0,0.029497076,0.06316912,0.06079863,0.0
vox_serbp1a,0.0,0.0,0.0,0.042252176,0.034584463,0.0
vox_hnrnpa1b,0.0,0.0,0.0,0.03202559,0.038987175,0.0
vox_dkc1,0.0,0.0,0.0,0.029522026,0.04276689,0.0
vox_rbbp4,0.0,0.0,0.025524281,0.036765743,0.041960932,0.0
vox_eef1g,0.0,0.0,0.028709881,0.0316916,0.044129543,0.0
vox_hspd1,0.0,0.0,0.030523913,0.034369826,0.0479738,0.0
vox_rpl29,0.0,0.0,0.029310612,0.036321238,0.046575975,0.0
vox_anp32a,0.0,0.0,0.02367606,0.029003993,0.036752068,0.0
vox_rsl1d1,0.0,0.0,0.022454223,0.029253524,0.034213062,0.0
vox_rpl4,0.0,0.0,0.029355884,0.033153832,0.036452882,0.0
vox_hmgb3a,0.0,0.0,0.028453257,0.030205123,0.03869607,0.0
vox_si:ch1073-429i10.3,0.0,0.0,0.036618184,0.042094868,0.04361929,0.0
vox_setb,0.0,0.0,0.035151485,0.046010293,0.044117138,0.0
vox_rps14,0.0,0.0,0.026222775,0.041906852,0.03470147,0.0
vox_rpl35a,0.0,0.0,0.030403577,0.038591165,0.037072375,0.0
vox_ctnnb1,0.0,0.0,0.026630085,0.036967717,0.036537092,0.0
vox_ube2v2,0.0,0.0,0.035740677,0.042032547,0.03682147,0.0
vox_fzd10,0.0,0.0,0.03140341,0.04211383,0.031122377,0.0
vox_eef2b,0.0,0.0,0.040116534,0.049906813,0.06208688,0.0
vox_tob1a,0.0,0.0,0.033143423,0.06622944,0.050473243,0.0
vox_nop56,0.0,0.0,0.028995423,0.06843554,0.045638375,0.0
vox_rpl24,0.0,0.0,0.023262022,0.050408795,0.040165953,0.0
vox_abcf1,0.0,0.0,0.022979831,0.053414885,0.049673,0.0
vox_rpl31,0.0,0.027011953,0.0,0.048130386,0.05333758,0.0
vox_rpl34,0.0,0.03526753,0.03849027,0.06846538,0.06076668,0.0
vox_rps16,0.0,0.025503334,0.029012062,0.076148435,0.060700797,0.0
vox_ubc,0.0,0.045489483,0.02602866,0.029996678,0.030648539,0.0
vox_ved,0.0,0.02915928,0.045258347,0.04098502,0.037602063,0.0
vox_hmgn2,0.0,0.028817045,0.03270266,0.03163413,0.045383893,0.0
vox_hspe1,0.0,0.025919694,0.02272176,0.041025102,0.041604467,0.0
vox_tuba8l4,0.0,0.029037854,0.027751673,0.05910937,0.044528402,0.0
vox_h3f3d,0.0,0.028258212,0.032060422,0.0503162,0.047367048,0.0
