TF-gene,neural_posterior,spinal_cord,NMPs,tail_bud,PSM,somites,TF,TF_family
vox_tbx16,0.043840017,0.06821825,0.0984821,0.12136164,0.105341375,0.033692658,vox,vox
vox_large2,0.0,0.0,0.0,-0.03475418,-0.049233846,0.0,vox,vox
vox_tenm4,0.0,0.0,0.0,-0.031153763,-0.04326631,0.0,vox,vox
vox_anp32b,0.05719571,0.06576949,0.053228393,0.07297514,0.059913114,0.027953263,vox,vox
vox_rps9,0.04743332,0.05641408,0.030254569,0.025510898,0.05375315,0.069462374,vox,vox
vox_hspb1,0.05664399,0.07186473,0.048446853,0.041303556,0.068630084,0.06251779,vox,vox
vox_rpl21,0.04969721,0.06610117,0.044387355,0.03743687,0.068742886,0.06489666,vox,vox
vox_rpl19,0.06714757,0.08170242,0.04079954,0.0380202,0.050584562,0.055652875,vox,vox
vox_rps7,0.057805456,0.06858913,0.030964775,0.026601542,0.056065332,0.04925056,vox,vox
vox_faua,0.07874671,0.08367246,0.043006267,0.040014658,0.07615163,0.059677955,vox,vox
vox_rpl23,0.0772933,0.10564044,0.060807165,0.060595945,0.08534267,0.07969712,vox,vox
vox_rpl13a,0.07043543,0.0952376,0.04524489,0.050740868,0.07847713,0.084191196,vox,vox
vox_rps19,0.044101764,0.056036323,0.02969955,0.0,0.034564547,0.047102787,vox,vox
vox_h3f3b.1,0.040986143,0.06413307,0.029158907,0.0,0.05339939,0.047835167,vox,vox
vox_rack1,0.040591948,0.050842177,0.031016104,0.0,0.05064772,0.048361372,vox,vox
vox_tma7,0.042786624,0.052277453,0.044236265,0.0,0.032010302,0.03119781,vox,vox
vox_hnrnpaba,0.028621737,0.036648788,0.03148696,0.0,0.038564395,0.031673603,vox,vox
vox_msna,0.02738986,0.04293316,0.034946214,0.0,0.030192606,0.028145676,vox,vox
vox_rpl29,0.026407894,0.04581903,0.03360657,0.0,0.03349306,0.031319603,vox,vox
vox_nucks1a,0.033291668,0.039984625,0.03171968,0.0,0.057315335,0.04370774,vox,vox
vox_rpl18a,0.032254916,0.04617474,0.026521679,0.0,0.04517226,0.033581723,vox,vox
vox_rpl6,0.026696745,0.05107054,0.026580406,0.0,0.05007979,0.040671736,vox,vox
vox_cdx4,0.031684782,0.030277401,0.025337655,0.028993407,0.041344944,0.0270493,vox,vox
vox_rpl13,0.029450467,0.04050465,0.027037296,0.028929852,0.031150898,0.041349106,vox,vox
vox_dut,0.040715646,0.042293154,0.04083646,0.040288728,0.042787395,0.020043733,vox,vox
vox_rpl24,0.023950024,0.042669296,0.040366087,0.035468996,0.029433377,0.026666146,vox,vox
vox_cx43.4,0.042738628,0.071621545,0.042624637,0.047675185,0.054049045,0.023813209,vox,vox
vox_rpl35,0.03590067,0.054032177,0.03678117,0.04071185,0.041262526,0.03553239,vox,vox
vox_rsl1d1,0.026594466,0.04682715,0.04052716,0.033973277,0.04714577,0.038374808,vox,vox
vox_rpl7,0.032506663,0.06858149,0.03723394,0.03566356,0.04977497,0.04694455,vox,vox
vox_rpsa,0.031182567,0.057292584,0.03115228,0.040314857,0.06564621,0.037856318,vox,vox
vox_metap2b,0.041166805,0.04619028,0.038159598,0.033746377,0.05523486,0.037847053,vox,vox
vox_hspa8,0.036639284,0.0546798,0.038939483,0.03590845,0.059002664,0.043106776,vox,vox
vox_rps6,0.032785002,0.057420228,0.03898756,0.03688431,0.054000232,0.047874667,vox,vox
vox_hmgn7,0.0,0.060809143,0.04839523,0.03940869,0.06602984,0.029880568,vox,vox
vox_seta,0.024795061,0.04532222,0.05032312,0.053256355,0.051685832,0.0,vox,vox
vox_fn1b,0.030312601,0.03346931,0.05618371,0.057528943,0.031485517,0.030773573,vox,vox
vox_her7,0.023153193,0.029384095,0.05615906,0.053727932,0.047729775,0.020109732,vox,vox
vox_npm1a,0.021828385,0.037516467,0.0541216,0.048034202,0.052923027,0.02443418,vox,vox
vox_vent,0.0,0.024788195,0.039345045,0.036722917,0.037807956,0.0,vox,vox
vox_alcamb,0.028180547,0.03602346,0.032786377,0.03858363,0.052701402,0.0,vox,vox
vox_her15.2,0.024598362,0.033025466,0.03940052,0.027819347,0.029381638,0.0,vox,vox
vox_nusap1,0.03083024,0.037178874,0.03395612,0.03239327,0.03812152,0.0,vox,vox
vox_hoxa9a,0.02373494,0.034562238,0.02650294,0.031464078,0.03606508,0.0,vox,vox
vox_dkc1,0.0,0.0,0.0,0.0,0.043548614,0.0351703,vox,vox
vox_ppil1,0.0,0.0,0.0,0.0,0.03018734,0.021950306,vox,vox
vox_apex1,0.0,0.0,0.0,0.0,0.027950026,0.020994518,vox,vox
vox_srrm2,0.0,0.0,0.0,0.0,0.031264685,0.0356406,vox,vox
vox_hmga1a,0.0,0.0,0.0,0.0,0.027848907,0.03164507,vox,vox
vox_ncl,0.0,0.0,0.030890154,0.0,0.027434254,0.023210388,vox,vox
vox_si:dkey-67c22.2,0.0,0.0,0.027808052,0.0,0.0,0.023529764,vox,vox
vox_birc5a,0.023251593,0.0,0.0,0.0,0.02609573,0.0,vox,vox
vox_psmb2,0.025513025,0.02650855,0.0,0.0,0.03348449,0.0,vox,vox
vox_nop56,0.023960406,0.030510604,0.0,0.025953364,0.031123515,0.0,vox,vox
vox_pa2g4a,0.024227088,0.0,0.0,0.0,0.0,0.022172416,vox,vox
vox_histh1l,0.039411105,0.029531674,0.0,0.0,0.0,0.0,vox,vox
vox_abcf1,0.034769367,0.026014479,0.0,0.0,0.0,0.0,vox,vox
vox_eif3g,0.022015035,0.02669965,0.0,0.028145215,0.06682951,0.040103585,vox,vox
vox_rpl8,0.02963243,0.04331466,0.0,0.028360864,0.050131477,0.036601193,vox,vox
vox_rpl28,0.029038241,0.04908193,0.0,0.026263105,0.048180826,0.028599529,vox,vox
vox_eef1a1l1,0.028869234,0.027138388,0.0,0.028881013,0.043298356,0.03587456,vox,vox
vox_ptmab,0.022845954,0.03539321,0.0,0.02659143,0.039031915,0.027009506,vox,vox
vox_cnbpb,0.027115501,0.03184843,0.0,0.0,0.033262018,0.025699634,vox,vox
vox_ddx39aa,0.03198333,0.02760094,0.0,0.0,0.035599478,0.030510241,vox,vox
vox_rps10,0.02555017,0.029250706,0.0,0.0,0.033851154,0.03294999,vox,vox
vox_rps24,0.026299797,0.05054397,0.0,0.0,0.03504597,0.033730708,vox,vox
vox_rps16,0.032608107,0.03750398,0.0,0.0,0.03799952,0.036291305,vox,vox
vox_rpl7a,0.031908613,0.04128793,0.0,0.0,0.036168635,0.03843302,vox,vox
vox_rps14,0.031494908,0.042187616,0.0,0.0,0.03396781,0.039382294,vox,vox
vox_hmgb2a,0.026557364,0.037616357,0.0,0.0,0.036143318,0.034969103,vox,vox
vox_atp5pb,0.024871271,0.040601693,0.0,0.0,0.034568224,0.04117766,vox,vox
vox_rplp2l,0.024048507,0.042691242,0.0,0.0,0.036494642,0.037185032,vox,vox
vox_rpl10a,0.026740592,0.039428648,0.0,0.0,0.025929237,0.036841612,vox,vox
vox_rpl23a,0.021279793,0.042956743,0.0,0.0,0.030927746,0.034421347,vox,vox
vox_rps13,0.03946275,0.057211008,0.0,0.0,0.03873686,0.047302615,vox,vox
vox_rps18,0.035881486,0.06506361,0.0,0.0,0.051360156,0.040382184,vox,vox
vox_eef2b,0.0,0.030226486,0.026129544,0.0,0.0333095,0.03926497,vox,vox
vox_sall4,0.0,0.02879072,0.025925098,0.0,0.030177588,0.021965178,vox,vox
vox_rpl17,0.0,0.0430984,0.0,0.0,0.048338205,0.038834166,vox,vox
vox_rpl4,0.0,0.0299051,0.0,0.0,0.0377467,0.04069496,vox,vox
vox_rpl18,0.0,0.046254802,0.0,0.0,0.025867308,0.027384518,vox,vox
vox_si:ch73-281n10.2,0.0,0.037933405,0.0,0.0,0.035785876,0.020957215,vox,vox
vox_cfl1,0.0,0.0347206,0.0,0.0,0.038200162,0.021132972,vox,vox
vox_h3f3d,0.0,0.034640774,0.0,0.0,0.03983566,0.02007231,vox,vox
vox_snrpb2,0.0,0.030295342,0.0,0.0,0.028312514,0.022086622,vox,vox
vox_bcas2,0.0,0.028676454,0.0,0.0,0.033095248,0.025698865,vox,vox
vox_gnl3,0.0,0.027284084,0.0,0.0,0.03375801,0.028374434,vox,vox
vox_khdrbs1a,0.0,0.027246531,0.0,0.0,0.033393014,0.027073845,vox,vox
vox_rpl32,0.027615791,0.041186973,0.0345378,0.0,0.0,0.036494646,vox,vox
vox_cirbpb,0.026625229,0.038708698,0.031987227,0.028475937,0.0,0.041470256,vox,vox
vox_serbp1a,0.025722433,0.031050969,0.0,0.0,0.0,0.022838352,vox,vox
vox_bzw1a,0.022809193,0.025766805,0.0,0.0,0.0,0.020390926,vox,vox
vox_rpl34,0.02557005,0.046161883,0.0,0.0,0.0,0.044908065,vox,vox
vox_rpl11,0.021831196,0.042149957,0.0,0.0,0.0,0.041194852,vox,vox
vox_hmgn2,0.03162518,0.04010789,0.0,0.0,0.0,0.033337127,vox,vox
vox_tubb4b,0.0313093,0.049084302,0.0,0.0,0.0,0.03125807,vox,vox
vox_eef1g,0.0,0.04015672,0.025995055,0.0,0.0,0.021711368,vox,vox
vox_tubb2b,0.0,0.041500866,0.0,0.0,0.0,0.032596506,vox,vox
vox_cbx3a,0.0,0.03783014,0.0,0.0,0.0,0.035335913,vox,vox
vox_ubc,0.0,0.036817662,0.0,0.0,0.0,0.03296475,vox,vox
vox_rpl9,0.0,0.030293837,0.0,0.0,0.0,0.029976591,vox,vox
vox_myf5,0.0,0.02928136,0.0,0.0,0.0,0.022183064,vox,vox
vox_hsp90ab1,0.0,0.02527949,0.0,0.0,0.0,0.026348539,vox,vox
vox_her1,0.0,0.0,0.043214172,0.052276842,0.06425252,0.0,vox,vox
vox_pcna,0.0,0.03711618,0.0,0.036897793,0.041096177,0.02243281,vox,vox
vox_tob1a,0.0,0.027243605,0.0,0.045155823,0.044420693,0.0,vox,vox
vox_tuba8l4,0.0,0.03495148,0.0,0.028723404,0.037842676,0.0,vox,vox
vox_cxcl12a,0.0,0.029106889,0.0,0.027270645,0.034683302,0.0,vox,vox
vox_ppp2cb,0.0,0.0,0.0,0.0320071,0.03422935,0.0,vox,vox
vox_srrm1,0.0,0.0,0.029950952,0.025694203,0.041228704,0.0,vox,vox
vox_lmnb2,0.0,0.0,0.025581185,0.026976764,0.04087789,0.0,vox,vox
meis3_tbx16,0.0,0.0,-0.060937874,-0.08123986,0.0,0.0,meis3,mei
meis1a_zbtb16a,0.021729274,0.0,-0.06425554,-0.10379858,-0.039943658,0.0,meis1a,mei
meis1a_tbx16,0.0,0.0,-0.036691714,-0.09163801,-0.03891605,0.0,meis1a,mei
meis2a_sulf1,-0.02140523,-0.039536953,-0.06722609,-0.0749221,-0.1064158,0.0,meis2a,mei
meis2a_zbtb16a,0.0,0.0,-0.030707732,-0.07412823,-0.09707677,0.0,meis2a,mei
meis2a_her1,0.0,0.0,0.0,-0.07318688,-0.069582574,0.0,meis2a,mei
meis2a_fn1b,0.0,0.0,0.0,-0.06392323,-0.09982106,0.025107328,meis2a,mei
meis1a_fn1b,0.04723966,0.029535526,0.0,-0.04291397,0.0,0.029376607,meis1a,mei
meis3_pcdh19,0.050424296,0.043656074,0.0,0.0,0.0,0.0,meis3,mei
meis1a_rpl13a,0.03228944,0.059950847,0.0,0.0,0.0,0.0,meis1a,mei
meis1a_cfl1,0.029388314,0.037596557,0.0,0.0,0.0,0.0,meis1a,mei
meis3_cdh7a,0.031823866,0.030109964,0.0,0.0,0.0,0.0,meis3,mei
meis2a_sox11a,0.029637871,0.031534158,0.0,0.0,0.0,0.0,meis2a,mei
meis1a_rpl32,0.029645352,0.034298588,0.0,0.0,0.0,0.0,meis1a,mei
meis1a_rps4x,0.028959464,0.033743806,0.0,0.0,0.0,0.0,meis1a,mei
meis3_plekhh1,0.02861188,0.025931232,0.0,0.0,0.0,0.0,meis3,mei
meis3_col4a5,0.024939938,0.025058437,0.0,0.0,0.0,0.0,meis3,mei
meis1a_rps19,0.024558559,0.025606006,0.0,0.0,0.0,0.0,meis1a,mei
meis1a_rps18,0.02256875,0.027017027,0.0,0.0,0.0,0.0,meis1a,mei
meis1a_ptmaa,0.025603864,0.02921453,0.0,0.0,0.0,0.0,meis1a,mei
meis1a_cyt1l,0.024099257,0.029280258,0.0,0.0,0.0,0.0,meis1a,mei
meis3_cadm1a,0.02405763,0.02793394,0.0,0.0,0.0,0.0,meis3,mei
meis3_rxrga,0.02398868,0.028156616,0.0,0.0,0.0,0.0,meis3,mei
meis3_cntfr,0.02375049,0.03778969,0.0,0.0,0.0,0.0,meis3,mei
meis1a_sparc,0.021439066,0.033634864,0.0,0.0,0.0,0.0,meis1a,mei
meis1a_eef1a1l1,0.022887282,0.032317504,0.0,0.0,0.0,0.0,meis1a,mei
meis1a_rpl11,0.021713773,0.031621754,0.0,0.0,0.0,0.0,meis1a,mei
meis1a_rps7,0.02550118,0.04279481,0.026856914,0.0,0.0,0.0,meis1a,mei
meis1a_rps24,0.02963743,0.0316992,0.02560556,0.0,0.0,0.0,meis1a,mei
meis1a_rpl10a,0.022864992,0.03091573,0.02771471,0.0,0.0,0.0,meis1a,mei
meis1a_rpl12,0.023955358,0.0,0.0,0.029901763,0.0,0.0,meis1a,mei
meis1a_rps9,0.030792648,0.05547081,0.0,0.03300946,0.0,0.0,meis1a,mei
meis1a_hspa8,0.025857791,0.032182597,0.0,0.042491786,0.0,0.0,meis1a,mei
meis3_map7d1a,0.036759175,0.030435491,0.0,0.026116293,0.0,0.0,meis3,mei
meis1a_pabpc1a,0.025170991,0.02993937,0.0,0.027549272,0.0,0.0,meis1a,mei
meis1a_tubb4b,0.024298605,0.02630362,0.0,0.028196389,0.0,0.0,meis1a,mei
meis1a_rps10,0.022765547,0.028238611,0.0,0.02600175,0.0,0.0,meis1a,mei
meis2a_epha4a,0.0,0.0441142,0.0,0.0,0.0,0.023095816,meis2a,mei
meis1a_rps16,0.0,0.034291796,0.02544624,0.0,0.0,0.0,meis1a,mei
meis1a_eif3g,0.0,0.042604238,0.02633791,0.0,0.0,0.0,meis1a,mei
meis1a_rpl4,0.0,0.040614236,0.031166663,0.0,0.0,0.0,meis1a,mei
meis1a_rpl18a,0.0,0.026496336,0.025223617,0.0,0.0,0.0,meis1a,mei
meis1a_rack1,0.0,0.02971197,0.028855748,0.0,0.0,0.0,meis1a,mei
meis1a_rpl8,0.0,0.02821403,0.029756216,0.0,0.0,0.0,meis1a,mei
meis1a_apoc1,0.0,0.02504496,0.029491797,0.0,0.0,0.0,meis1a,mei
meis1a_rpl13,0.0,0.02423712,0.03236813,0.0,0.0,0.0,meis1a,mei
meis1a_tubb2b,0.0,0.03201187,0.03703689,0.0,0.0,0.0,meis1a,mei
meis1a_khdrbs1a,0.0,0.024895467,0.035902865,0.0,0.0,0.0,meis1a,mei
meis1a_h3f3b.1,0.0,0.05297395,0.033434108,0.0,0.0,0.0,meis1a,mei
meis1a_cbx3a,0.0,0.04046558,0.046748098,0.0,0.0,0.0,meis1a,mei
meis1a_rpl23,0.043901857,0.05575235,0.049116526,0.047808435,0.0,0.0,meis1a,mei
meis1a_rpl21,0.037004475,0.05910773,0.03238193,0.04600871,0.0,0.0,meis1a,mei
meis1a_nucks1a,0.0,0.047841985,0.035726633,0.047939748,0.0,0.0,meis1a,mei
meis1a_tp63,0.0,0.035968576,0.030011298,0.03612616,0.0,0.0,meis1a,mei
meis1a_rpl17,0.0,0.030781934,0.026990693,0.035645988,0.0,0.0,meis1a,mei
meis1a_akap12b,0.024455098,0.032269176,0.026220856,0.034110732,0.0,0.0,meis1a,mei
meis1a_rps6,0.024496553,0.024375403,0.031058539,0.025333937,0.0,0.0,meis1a,mei
meis1a_rpl18,0.022634892,0.026688615,0.029414754,0.030289074,0.0,0.0,meis1a,mei
meis1a_rps5,0.028871754,0.04876174,0.04186579,0.038762737,0.0,0.0,meis1a,mei
meis1a_serbp1a,0.031092994,0.041554816,0.037529666,0.027866006,0.0,0.0,meis1a,mei
meis1a_rpl34,0.030767497,0.043488815,0.02820811,0.032454517,0.0,0.0,meis1a,mei
meis3_zbtb16a,0.0380566,0.036849625,0.0,0.044617847,0.04242944,0.0,meis3,mei
meis3_fgfr4,0.035759374,0.038552966,0.028809063,0.028220171,0.034520496,0.0,meis3,mei
meis3_pax3a,0.02510522,0.0326072,0.036370307,0.027411897,0.029132988,0.0,meis3,mei
meis3_cxcl12a,0.0,0.0,0.037761986,0.0,0.0,0.040220097,meis3,mei
meis2a_rpl23,0.0,0.0,0.03854479,0.032080345,0.03141714,0.0,meis2a,mei
meis2a_hmgn6,0.0,0.0,0.030848179,0.0,0.038164966,0.0,meis2a,mei
meis2a_eif3g,0.0,0.0,0.028407631,0.0,0.026043452,0.0,meis2a,mei
meis2a_slbp,0.0,0.0,0.026720699,0.0,0.030687831,0.0,meis2a,mei
meis1a_snrpg,0.02963173,0.0,0.039844185,0.0,0.0,0.0,meis1a,mei
meis1a_ubc,0.02603976,0.0,0.026666943,0.0,0.0,0.0,meis1a,mei
meis2a_dut,0.023027811,0.0,0.026584782,0.0,0.0,0.0,meis2a,mei
meis1a_rplp2l,0.021509085,0.0,0.028240137,0.0,0.0,0.0,meis1a,mei
meis1a_abcf1,0.0,0.0,0.032830283,0.040300567,0.0,0.0,meis1a,mei
meis1a_hmga1a,0.0,0.0,0.028613312,0.027180394,0.0,0.0,meis1a,mei
meis1a_rpl24,0.0,0.0,0.025439953,0.03049301,0.0,0.0,meis1a,mei
meis1a_top1l,0.027817257,0.0,0.038139366,0.03428191,0.0,0.0,meis1a,mei
meis1a_rpl35,0.023508986,0.0,0.025734607,0.034651943,0.0,0.0,meis1a,mei
meis3_itga9,0.0,0.0,0.0,0.031185865,0.030108063,0.06199587,meis3,mei
meis2a_fgfr2,0.022428669,0.029680908,0.0,0.0,0.044631414,0.039962806,meis2a,mei
meis1a_her1,0.0,0.0,0.0,0.0,0.06199225,0.03604694,meis1a,mei
meis3_meis2a,0.0,0.026168408,0.0,0.0,0.026479807,0.029885868,meis3,mei
meis1a_zcchc24,0.0,0.0,0.0,0.0,0.027202394,0.026585955,meis1a,mei
